回测数据基于币安usdt现货的分钟数据
para,累计净值,年化收益,最大回撤,年化收益回撤比
"[280, 2.9, 0.7]",4.6853528080061,0.5304015223188954,-0.8651865836659525,0.613048713806319
"[300, 4.9, 0.1]",2.2162046196730945,0.24515581352758908,-0.3999726235156782,0.6129314835918499
"[400, 1.3, 0.5]",4.763175639748343,0.5401094803784341,-0.8812021056220187,0.6129235018080037
"[880, 0.3, 0.5]",5.207726328600903,0.5784417736874174,-0.9438235486150844,0.6128706732695869
"[540, 0.5, 0.9]",4.88496783384009,0.5508605270466433,-0.8991729091963357,0.6126302532168061
"[880, 3.9, 0.3]",4.636601756686128,0.5259974985847207,-0.8586799042416522,0.6125652830425306
"[660, 4.3, 0.2]",3.2593307794686326,0.3847744356845997,-0.628353340328525,0.6123536090114938
"[240, 1.5, 0.1]",4.012856980086852,0.4690643107349315,-0.7661782276774319,0.6122130514682439
"[580, 3.5, 0.6]",5.205650521984081,0.5754543862817878,-0.9401928968427482,0.6120599168683523
"[400, 4.9, 0.2]",2.470312417436869,0.28295801767306106,-0.46254254429036146,0.6117448463193343
"[220, 3.9, 0.2]",3.2997193895063157,0.38948126500769975,-0.6368899343184169,0.6115362231694124
"[620, 0.5, 0.4]",4.846819100940356,0.5475140916616703,-0.8958121434826605,0.611192977953048
"[660, 0.9, 0.5]",4.423261312548868,0.5090110010622795,-0.8337097153382558,0.6105374469047199
"[940, 4.1, 0.2]",4.01354172334036,0.4665139474687501,-0.7643037127484723,0.6103777067772493
"[460, 0.3, 0.2]",4.451291461553136,0.5116396930871987,-0.8390269448815051,0.6098012658693066
"[300, 3.1, 0.6]",4.3655242349616605,0.5008772946041289,-0.821399437103986,0.6097852907838306
"[560, 1.7, 0.3]",4.173777802676555,0.4850653063746899,-0.7955554713886488,0.6097190250329173
"[400, 5.1, 0.8]",2.8612578291022954,0.33595633845528394,-0.5511460612519663,0.6095595379782556
"[700, 4.1, 0.6]",3.972443049520974,0.46236094078335177,-0.7585278984395805,0.6095503431508663
"[80, 4.3, 0.1]",2.816284226246354,0.3301374494370788,-0.5418947505959688,0.6092279895201013
"[520, 3.5, 0.1]",3.6820047838321712,0.4320877999437711,-0.7093469174504314,0.6091346692487248
